version,efficiency_mode,hours_cap,sigma_sub,omega,kappa,Y0,Y1,C0,C1,dY_pct,A_req_pct,A_req_frozen_pct,baseline_informality_pct,informality_pct,dInf_pp,dGHH_pct,CE_pct,hours_pct,efficiency_pct,reallocation_pct,decomposition_total_pct,dimension,E_Q,h_star,eta_I,bridge_target,bridge_residual,baseline_operator_h0,interpretation
empirical_sensitivity_topcoded44,flat_below,40,2.0,0.5894481854442213,0.0021098039890823555,4.102592580281526,4.02669626126538,4.102592580281526,4.026694937976951,-1.8499599346259776,1.6766238720885118,1.4558169609608207,38.60008721172533,39.7257663523425,1.125679140617164,0.03476549175052038,0.027232968537907628,-2.1856242967997876,0.7506972472043818,-0.41503288503056684,-1.8499599346259727,sigma,0.6,40.0,0.4,1.6824732562046965,5.484501741648273e-14,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,36,1.326,0.6770893318894414,0.003164705983623533,4.253122694480624,3.9885377415026393,4.253122694480624,3.988533024749092,-6.220957446662501,6.0827169393854685,5.7754390911786135,38.60008721172536,40.72533196834806,2.1252447566226964,-1.5759420126514216,-1.2344879099102803,-6.517728761860418,1.0576341115322097,-0.7608627963342905,-6.220957446662499,efficiency,0.4,40.0,0.4,1.6824732562046965,2.4424906541753444e-15,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,36,1.326,0.6766504686787346,0.0021098039890823555,4.268422256052508,3.984733429243401,4.268422256052508,3.984728007638436,-6.646222182138706,6.52441594956108,6.194459453157797,38.60008721172536,40.878599085827844,2.2785118741024846,-2.1209845049641367,-1.661437862221907,-6.53973704950988,0.7066083862483395,-0.8130935188771633,-6.646222182138704,efficiency,0.6,40.0,0.4,1.6824732562046965,1.9984014443252818e-15,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,36,1.326,0.6762074931033315,0.0010549019945411775,4.283899837267532,3.9808876567858316,4.283899837267532,3.9808814725477077,-7.07327883452511,6.971528701229279,6.618568384085166,38.60008721172534,41.033582237490755,2.4334950257654198,-2.66834011950315,-2.090199760277468,-6.56176045357641,0.3540534055486375,-0.8655717864973407,-7.073278834525113,efficiency,0.8,40.0,0.4,1.6824732562046965,2.220446049250313e-16,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,36,1.326,0.6757603959108988,0.0,4.2995567632993525,3.977000193716166,4.2995567632993525,3.976993187358259,-7.502088874288193,7.424102114359399,7.0478092659947755,38.60008721172536,41.19028853166971,2.590201319944346,-3.21795980418126,-2.520735179941987,-6.583795889257506,0.0,-0.918292985030691,-7.502088874288198,efficiency,1.0,40.0,0.4,1.6824732562046965,2.220446049250313e-16,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,36,1.326,0.6769191985313766,0.0011155514023328946,4.259049795470004,3.98706361117585,4.259049795470004,3.987058627147616,-6.386076645157868,6.253800558459788,5.9377441090821215,38.60008721172534,40.7847157766705,2.1846285649451627,-1.7875658484439905,-1.400259914614459,-6.534142683756174,0.9292054076063886,-0.7811393690080813,-6.386076645157866,peak,0.6,38.0,0.4,1.6824732562046965,-2.220446049250313e-16,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,36,1.326,0.6767557369382602,0.0014594328457154147,4.264749300735273,3.985646476428919,4.264749300735273,3.9856412284849636,-6.544413390447945,6.418352945213801,6.093846411686532,38.60008721172533,40.84181025051844,2.241723038793114,-1.9904993131842124,-1.5592244619942996,-6.537070188216144,0.7932437385274745,-0.8005869407592738,-6.544413390447944,peak,0.6,39.0,0.4,1.6824732562046965,-6.661338147750939e-16,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,36,1.326,0.6766504686787346,0.0021098039890823555,4.268422256052508,3.984733429243401,4.268422256052508,3.984728007638436,-6.646222182138706,6.52441594956108,6.194459453157797,38.60008721172536,40.878599085827844,2.2785118741024846,-2.1209845049641367,-1.661437862221907,-6.53973704950988,0.7066083862483395,-0.8130935188771633,-6.646222182138704,peak,0.6,40.0,0.4,1.6824732562046965,1.9984014443252818e-15,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,36,1.326,0.6766608573330773,0.003805787903135696,4.268059694082158,3.984823550194586,4.268059694082158,3.9848181458568566,-6.63618047049086,6.513945647638653,6.184527278382945,38.60008721172533,40.87496778308164,2.274880571356308,-2.1081143107566325,-1.6513562100926953,-6.539125427373012,0.7148048442347237,-0.811859887352572,-6.636180470490861,peak,0.6,41.0,0.4,1.6824732562046965,-2.220446049250313e-16,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,36,1.326,0.6662173455942922,0.0021098039890823555,4.096617176188274,3.8243514111157784,4.096617176188274,3.824345990908962,-6.6461119836886295,6.524378722576785,6.194459453157886,38.600087211725366,40.878305270184036,2.2782180584586698,-2.120846497913404,-1.6613297566988334,-6.539737049509918,0.7066083862483082,-0.8129833204270186,-6.646111983688628,eta,0.6,40.0,0.33,1.6824732562046965,-8.215650382226158e-15,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,36,1.326,0.6766504686787346,0.0021098039890823555,4.268422256052508,3.984733429243401,4.268422256052508,3.984728007638436,-6.646222182138706,6.52441594956108,6.194459453157797,38.60008721172536,40.878599085827844,2.2785118741024846,-2.1209845049641367,-1.661437862221907,-6.53973704950988,0.7066083862483395,-0.8130935188771633,-6.646222182138704,eta,0.6,40.0,0.4,1.6824732562046965,1.9984014443252818e-15,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,36,1.326,0.6885354540374578,0.0021098039890823555,4.469511652515885,4.172452692244659,4.469511652515885,4.1724472691391545,-6.646340436410137,6.524455895979919,6.194459453157819,38.60008721172534,40.87891437617322,2.278827164447883,-2.1211325988371845,-1.661553869089128,-6.539737049509898,0.7066083862483423,-0.8132117731485756,-6.6463404364101315,eta,0.6,40.0,0.5,1.6824732562046965,-1.5543122344752192e-15,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,36,0.6,0.8900345732356597,0.0021098039890823555,4.760135609489056,4.4877879589679655,4.760135609489056,4.487787700529935,-5.721426296725262,5.8225757495868224,6.283766939836122,38.60008721172562,38.10261872836726,-0.4974684833583598,-0.901668268916477,-0.7063068106512403,-6.639160291381136,0.7269056538567066,0.1908283407991654,-5.721426296725263,sigma,0.6,40.0,0.4,1.6824732562046965,-2.220446049250313e-16,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,36,1.0,0.7507956422439134,0.0021098039890823555,4.419534459550236,4.143908361253676,4.419534459550236,4.143907213630889,-6.2365414461461155,6.21884880094663,6.218848800946453,38.60008721172533,39.64839048617597,1.0483032744506349,-1.580760083923765,-1.2382620657402825,-6.566955370964442,0.7122046641472894,-0.3817907393289618,-6.236541446146115,sigma,0.6,40.0,0.4,1.6824732562046965,-2.195865711485112e-11,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,36,1.326,0.6766504686787346,0.0021098039890823555,4.268422256052508,3.984733429243401,4.268422256052508,3.984728007638436,-6.646222182138706,6.52441594956108,6.194459453157797,38.60008721172536,40.878599085827844,2.2785118741024846,-2.1209845049641367,-1.661437862221907,-6.53973704950988,0.7066083862483395,-0.8130935188771633,-6.646222182138704,sigma,0.6,40.0,0.4,1.6824732562046965,1.9984014443252818e-15,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,36,1.5,0.6476540541791984,0.0021098039890823555,4.2121997111603795,3.9231988067033736,4.2121997111603795,3.923189878638203,-6.861044686254725,6.6815006771681285,6.185723180175384,38.600087211725366,41.5240109210959,2.923923709370535,-2.4043087115871753,-1.8833751574099542,-6.529975760516262,0.7045945370164782,-1.035663462754937,-6.86104468625472,sigma,0.6,40.0,0.4,1.6824732562046965,-7.549516567451064e-15,44.0,Conditional base44 hourly mapping; not an identified set
empirical_sensitivity_topcoded44,flat_below,36,2.0,0.5894481854442213,0.0021098039890823555,4.102592580281526,3.7964089060289514,4.102592580281526,3.7963854992778203,-7.4631752546962415,7.111181167822922,6.168995446085912,38.60008721172533,43.334410706308226,4.734323494582893,-3.1986303661155695,-2.5055937867905294,-6.511268541958613,0.7007252471239117,-1.652631959861541,-7.463175254696242,sigma,0.6,40.0,0.4,1.6824732562046965,5.484501741648273e-14,44.0,Conditional base44 hourly mapping; not an identified set
