case,experiment,input_kind,efficiency_mode,h0,h1,sector,sigma_sub,omega,eta_I,e_q,peak,hours_mixing,kappa,A_req_pct,A_req_frozen_pct,dY_pct,dInf_pp,dGHH_pct,CE_pct,classification
19,CES_grid,reprocessed,flat_below,120.0,40,services,1.6,0.55,0.4,0.6,40.0,0.0,0.0021098039890823555,-0.07711387436096784,-0.07480617762838371,0.07766193402649613,-0.0268169634192017,4.352142021817458,3.409177917090342,sensitivity_not_identified_set
19,CES_grid,reprocessed,flat_below,120.0,40,AGGREGATE,1.6,0.55,0.4,0.6,40.0,0.0,0.0021098039890823555,0.04052675889880675,0.05897420688221189,-0.04172551977926764,0.012663963318143567,4.002884212332571,3.135592632993848,sensitivity_not_identified_set
19,CES_grid,reprocessed,flat_below,120.0,36,agriculture,1.6,0.55,0.4,0.6,40.0,0.0,0.0021098039890823555,3.316352096888231,2.7335174166590814,-4.142690479785749,1.4644840547646698,-0.45834074552471915,-0.35903358399436336,sensitivity_not_identified_set
19,CES_grid,reprocessed,flat_below,120.0,36,industry,1.6,0.55,0.4,0.6,40.0,0.0,0.0021098039890823555,5.571277199230584,5.242295712472322,-5.4208948082177795,2.3655980341153624,0.7427724331239511,0.581838405947095,sensitivity_not_identified_set
19,CES_grid,reprocessed,flat_below,120.0,36,services,1.6,0.55,0.4,0.6,40.0,0.0,0.0021098039890823555,4.239858139424912,4.12159039265847,-4.094076112094369,1.472157219452297,2.9312602506656043,2.2961538630213902,sensitivity_not_identified_set
19,CES_grid,reprocessed,flat_below,120.0,36,AGGREGATE,1.6,0.55,0.4,0.6,40.0,0.0,0.0021098039890823555,4.468471680309505,4.288368077636018,-4.403171698089325,1.654531483344024,2.199244404642351,1.7227414503031753,sensitivity_not_identified_set
20,CES_grid,reprocessed,bilateral,120.0,40,agriculture,1.6,0.55,0.5,0.6,40.0,0.0,0.0021098039890823555,-0.9631564904611034,-0.7932440096053983,1.2379960375846544,-0.44624641684747335,4.574756223719541,3.5835590419136407,sensitivity_not_identified_set
20,CES_grid,reprocessed,bilateral,120.0,40,industry,1.6,0.55,0.5,0.6,40.0,0.0,0.0021098039890823555,0.737544360323672,0.7017073552567865,-0.7432205144498383,0.30356219143779506,2.800797184049065,2.1939577941717676,sensitivity_not_identified_set
20,CES_grid,reprocessed,bilateral,120.0,40,services,1.6,0.55,0.5,0.6,40.0,0.0,0.0021098039890823555,-0.07667056805108485,-0.07533967958897048,0.07687507594775767,-0.02549374198966281,4.351210465650906,3.4084481980932098,sensitivity_not_identified_set
20,CES_grid,reprocessed,bilateral,120.0,40,AGGREGATE,1.6,0.55,0.5,0.6,40.0,0.0,0.0021098039890823555,0.03849417170138647,0.058093329203390276,-0.039352023615213394,0.01001699549890156,4.0058323820019535,3.137902032568197,sensitivity_not_identified_set
20,CES_grid,reprocessed,bilateral,120.0,36,agriculture,1.6,0.55,0.5,0.6,40.0,0.0,0.0021098039890823555,4.603576967275536,3.783681339782796,-5.528550281400413,2.006396851444936,-2.229550044609394,-1.7464808682773585,sensitivity_not_identified_set
20,CES_grid,reprocessed,bilateral,120.0,36,industry,1.6,0.55,0.5,0.6,40.0,0.0,0.0021098039890823555,6.906141589501336,6.589729119547139,-6.561336313309729,2.825361337425669,-0.7249191483926564,-0.5678533329075808,sensitivity_not_identified_set
20,CES_grid,reprocessed,bilateral,120.0,36,services,1.6,0.55,0.5,0.6,40.0,0.0,0.0021098039890823555,5.604951082693765,5.528797897680682,-5.318026149889754,1.8595750962242141,1.365984055010796,1.0700208430917904,sensitivity_not_identified_set
20,CES_grid,reprocessed,bilateral,120.0,36,AGGREGATE,1.6,0.55,0.5,0.6,40.0,0.0,0.0021098039890823555,5.822940349991823,5.659130106157995,-5.622449568275512,2.0684670180386444,0.6380889386866808,0.4998363353045666,sensitivity_not_identified_set
20,CES_grid,reprocessed,flat_below,120.0,40,agriculture,1.6,0.55,0.5,0.6,40.0,0.0,0.0021098039890823555,-0.9492909833278662,-0.7815393073787313,1.2153751903227317,-0.43979381056612477,4.546347275166779,3.5613053655473106,sensitivity_not_identified_set
20,CES_grid,reprocessed,flat_below,120.0,40,industry,1.6,0.55,0.5,0.6,40.0,0.0,0.0021098039890823555,0.7302096688783344,0.6951661528643349,-0.7355515469326557,0.3000420755411737,2.810439856233789,2.2015112207164678,sensitivity_not_identified_set
20,CES_grid,reprocessed,flat_below,120.0,40,services,1.6,0.55,0.5,0.6,40.0,0.0,0.0021098039890823555,-0.07402479093986392,-0.07286112003979106,0.07419337522835967,-0.02448175226577587,4.347842804486519,3.4058101968477734,sensitivity_not_identified_set
20,CES_grid,reprocessed,flat_below,120.0,40,AGGREGATE,1.6,0.55,0.5,0.6,40.0,0.0,0.0021098039890823555,0.03802313577592198,0.057036890085426784,-0.038840322208144595,0.010513045449578318,4.006528369897589,3.138447223086445,sensitivity_not_identified_set
20,CES_grid,reprocessed,flat_below,120.0,36,agriculture,1.6,0.55,0.5,0.6,40.0,0.0,0.0021098039890823555,3.1931785694499837,2.6249357569444687,-3.8859357175951126,1.413622327395636,-0.1303781198467477,-0.10212952721328568,sensitivity_not_identified_set
20,CES_grid,reprocessed,flat_below,120.0,36,industry,1.6,0.55,0.5,0.6,40.0,0.0,0.0021098039890823555,5.335920259494742,5.090900933030773,-5.142026874529082,2.1829324720107013,1.1034659673473517,0.8643816744220921,sensitivity_not_identified_set
20,CES_grid,reprocessed,flat_below,120.0,36,services,1.6,0.55,0.5,0.6,40.0,0.0,0.0021098039890823555,4.063425443796653,4.0109901556173,-3.9109633229299945,1.3417184753403366,3.165960422948413,2.4800023313095902,sensitivity_not_identified_set
20,CES_grid,reprocessed,flat_below,120.0,36,AGGREGATE,1.6,0.55,0.5,0.6,40.0,0.0,0.0021098039890823555,4.282234162286902,4.166994865644935,-4.193533680392003,1.5194259033994684,2.4685447574151467,1.9336933933085314,sensitivity_not_identified_set
21,CES_grid,reprocessed,bilateral,120.0,40,agriculture,1.6,0.622,0.3,0.6,40.0,0.0,0.0021098039890823555,-1.1469498424255375,-0.9736089757650723,1.756563144506651,-0.5504360802572661,5.2291874103447,4.096196804770015,sensitivity_not_identified_set
21,CES_grid,reprocessed,bilateral,120.0,40,industry,1.6,0.622,0.3,0.6,40.0,0.0,0.0021098039890823555,0.894326859788408,0.81047814152444,-1.0030934087165821,0.4689547408281425,2.475974083554252,1.9395130321174971,sensitivity_not_identified_set
21,CES_grid,reprocessed,bilateral,120.0,40,services,1.6,0.622,0.3,0.6,40.0,0.0,0.0021098039890823555,-0.09294100303646191,-0.08605248717197256,0.10020002623196689,-0.041804649352822354,4.380087834899298,3.4310688040044504,sensitivity_not_identified_set
21,CES_grid,reprocessed,bilateral,120.0,40,AGGREGATE,1.6,0.622,0.3,0.6,40.0,0.0,0.0021098039890823555,0.054052310110574986,0.06883823103320807,-0.06025616332940853,0.024257812702366266,3.9794087717631057,3.1172035378810996,sensitivity_not_identified_set
21,CES_grid,reprocessed,bilateral,120.0,36,agriculture,1.6,0.622,0.3,0.6,40.0,0.0,0.0021098039890823555,5.542935334555676,4.68248539790026,-7.757665486067101,2.4405787630771947,-5.0768571627145365,-3.976871444126387,sensitivity_not_identified_set
21,CES_grid,reprocessed,bilateral,120.0,36,industry,1.6,0.622,0.3,0.6,40.0,0.0,0.0021098039890823555,8.473623529533715,7.665459283033127,-8.868067819191728,4.377966548232437,-3.709623255256521,-2.905871549950941,sensitivity_not_identified_set
21,CES_grid,reprocessed,bilateral,120.0,36,services,1.6,0.622,0.3,0.6,40.0,0.0,0.0021098039890823555,6.86979711736686,6.354583038604722,-6.947469006950002,3.0844981847426234,-0.7230263141465989,-0.5663706127481692,sensitivity_not_identified_set
21,CES_grid,reprocessed,bilateral,120.0,36,AGGREGATE,1.6,0.622,0.3,0.6,40.0,0.0,0.0021098039890823555,7.138824035762936,6.557514108080187,-7.440960023927512,3.3005927984455896,-1.6983218461926815,-1.3303521128509337,sensitivity_not_identified_set
21,CES_grid,reprocessed,flat_below,120.0,40,agriculture,1.6,0.622,0.3,0.6,40.0,0.0,0.0021098039890823555,-1.1325565699385476,-0.96052460900653,1.7272809677752354,-0.5426820634234164,5.192369299742506,4.067355951464963,sensitivity_not_identified_set
21,CES_grid,reprocessed,flat_below,120.0,40,industry,1.6,0.622,0.3,0.6,40.0,0.0,0.0021098039890823555,0.8861868373806425,0.8032226013695132,-0.9928981259654468,0.4637698928573297,2.4887721402853105,1.9495381765568265,sensitivity_not_identified_set
21,CES_grid,reprocessed,flat_below,120.0,40,services,1.6,0.622,0.3,0.6,40.0,0.0,0.0021098039890823555,-0.08990886435424894,-0.08329483046439767,0.09671579025245514,-0.04021082725003122,4.375727738439691,3.4276533951110917,sensitivity_not_identified_set
21,CES_grid,reprocessed,flat_below,120.0,40,AGGREGATE,1.6,0.622,0.3,0.6,40.0,0.0,0.0021098039890823555,0.05351413470160438,0.06771655688320166,-0.059515401348797514,0.024930160092878628,3.980412417000715,3.1179897266505603,sensitivity_not_identified_set
21,CES_grid,reprocessed,flat_below,120.0,36,agriculture,1.6,0.622,0.3,0.6,40.0,0.0,0.0021098039890823555,3.8414071775025205,3.2461224553420376,-5.476889025402953,1.726169221322016,-2.1625523864969516,-1.693999369422612,sensitivity_not_identified_set
21,CES_grid,reprocessed,flat_below,120.0,36,industry,1.6,0.622,0.3,0.6,40.0,0.0,0.0021098039890823555,6.533270164530092,5.913640563031897,-6.948964548033243,3.383175565960056,-1.2341043866496295,-0.9667151028755431,sensitivity_not_identified_set
21,CES_grid,reprocessed,flat_below,120.0,36,services,1.6,0.622,0.3,0.6,40.0,0.0,0.0021098039890823555,4.97564073835175,4.606491621205944,-5.106641789988753,2.223096283376252,1.63321408932724,1.2793510366396712,sensitivity_not_identified_set
21,CES_grid,reprocessed,flat_below,120.0,36,AGGREGATE,1.6,0.622,0.3,0.6,40.0,0.0,0.0021098039890823555,5.24575823952691,4.823973730764464,-5.551101407436876,2.4230106821032384,0.7243339885524203,0.5673949576993959,sensitivity_not_identified_set
22,CES_grid,reprocessed,bilateral,120.0,40,agriculture,1.6,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,-1.1109839986568226,-0.935195040766712,1.6361954631481712,-0.5264056914923598,5.0772725355372526,3.9771968195041816,sensitivity_not_identified_set
22,CES_grid,reprocessed,bilateral,120.0,40,industry,1.6,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,0.8651901121102368,0.788400903429487,-0.9406418462527322,0.4286921459329074,2.5540127859598987,2.0006433490019204,sensitivity_not_identified_set
22,CES_grid,reprocessed,bilateral,120.0,40,services,1.6,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,-0.08986673184158134,-0.08389737701517408,0.09456383735206852,-0.037763831294129746,4.373115461189531,3.4256071112651334,sensitivity_not_identified_set
22,CES_grid,reprocessed,bilateral,120.0,40,AGGREGATE,1.6,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,0.050516599093608505,0.0666201365607133,-0.05483968029269537,0.020740556577586444,3.9862554121216967,3.1225667394953294,sensitivity_not_identified_set
22,CES_grid,reprocessed,bilateral,120.0,36,agriculture,1.6,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,5.357561969539892,4.489815855747237,-7.244895193846956,2.341345694441055,-4.42188368845222,-3.4638088892875722,sensitivity_not_identified_set
22,CES_grid,reprocessed,bilateral,120.0,36,industry,1.6,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,8.179441271150246,7.44588601864673,-8.313186678085248,4.001867263752734,-2.9915772991178446,-2.3434022176423115,sensitivity_not_identified_set
22,CES_grid,reprocessed,bilateral,120.0,36,services,1.6,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,6.628948576647331,6.187630502732033,-6.551336406195851,2.780468374581729,-0.2151078206948009,-0.16850112621092736,sensitivity_not_identified_set
22,CES_grid,reprocessed,bilateral,120.0,36,AGGREGATE,1.6,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,6.887700243598172,6.37493835087144,-7.002624386939827,2.9973182721175884,-1.1350829323887663,-0.8891482970378669,sensitivity_not_identified_set
22,CES_grid,reprocessed,flat_below,120.0,40,agriculture,1.6,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,-1.096660687574158,-0.9223644374909967,1.6083453811878812,-0.5189314651845023,5.0422622723447725,3.9497721133367385,sensitivity_not_identified_set
22,CES_grid,reprocessed,flat_below,120.0,40,industry,1.6,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,0.8571748208353158,0.7812838301833436,-0.9310406972682705,0.4239009797911586,2.5660688516572385,2.0100872671315035,sensitivity_not_identified_set
22,CES_grid,reprocessed,flat_below,120.0,40,services,1.6,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,-0.08690093970331603,-0.0811943893478273,0.09127175111331987,-0.03631155106968986,4.368992858307882,3.422377739007841,sensitivity_not_identified_set
22,CES_grid,reprocessed,flat_below,120.0,40,AGGREGATE,1.6,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,0.04999364215576563,0.06550918081118517,-0.05415969055593273,0.02137049085279563,3.9871778593531317,3.1232893231599537,sensitivity_not_identified_set
22,CES_grid,reprocessed,flat_below,120.0,36,agriculture,1.6,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,3.7136312100670033,3.1130384537499056,-5.109731737540535,1.6545116872802246,-1.693572208327114,-1.3266315631895726,sensitivity_not_identified_set
22,CES_grid,reprocessed,flat_below,120.0,36,industry,1.6,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,6.308917810636849,5.7458922405095425,-6.514206406396184,3.091849684694564,-0.671600964152709,-0.5260874219196221,sensitivity_not_identified_set
22,CES_grid,reprocessed,flat_below,120.0,36,services,1.6,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,4.8019151452880715,4.486170029448844,-4.816286082451915,2.004204902099133,2.0054654785915433,1.570947958230042,sensitivity_not_identified_set
22,CES_grid,reprocessed,flat_below,120.0,36,AGGREGATE,1.6,0.622,0.4,0.6,40.0,0.0,0.0021098039890823555,5.061813624347322,4.690555261223506,-5.223987746154302,2.20043943240173,1.1446629805924133,0.8966526681307238,sensitivity_not_identified_set
23,CES_grid,reprocessed,bilateral,120.0,40,agriculture,1.6,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,-1.081290452835837,-0.9047295985355586,1.544809253022561,-0.5081104774129264,4.961938513256797,3.886851835384491,sensitivity_not_identified_set
23,CES_grid,reprocessed,bilateral,120.0,40,industry,1.6,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,0.8403722409685788,0.7704884955158642,-0.8941513093321585,0.39889639975103086,2.612114118069358,2.04615605915433,sensitivity_not_identified_set
23,CES_grid,reprocessed,bilateral,120.0,40,services,1.6,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,-0.08726665254332744,-0.08214166274456147,0.09038499744316031,-0.034803025962654166,4.367943992600412,3.4215561275369892,sensitivity_not_identified_set
23,CES_grid,reprocessed,bilateral,120.0,40,AGGREGATE,1.6,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,0.047783836564541105,0.06483439158684323,-0.05095046285465976,0.018155181652895758,3.991171511606568,3.126417684091811,sensitivity_not_identified_set
23,CES_grid,reprocessed,bilateral,120.0,36,agriculture,1.6,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,5.205067213311421,4.337493626895816,-6.853730949838677,2.265437368340062,-3.922239862510562,-3.0724212256332732,sensitivity_not_identified_set
23,CES_grid,reprocessed,bilateral,120.0,36,industry,1.6,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,7.929998126181981,7.268197762741058,-7.90011099852056,3.7225770375770684,-2.457057126753778,-1.9246947492904591,sensitivity_not_identified_set
23,CES_grid,reprocessed,bilateral,120.0,36,services,1.6,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,6.425961982783512,6.051927911698285,-6.258518746335473,2.5577884408044813,0.16032107496950515,0.1255848420594457,sensitivity_not_identified_set
23,CES_grid,reprocessed,bilateral,120.0,36,AGGREGATE,1.6,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,6.676451692692464,6.226883373769021,-6.67702801649196,2.7741638779006426,-0.7167289680099772,-0.5614376916078155,sensitivity_not_identified_set
23,CES_grid,reprocessed,flat_below,120.0,40,agriculture,1.6,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,-1.0670366378381368,-0.8921156859897361,1.5180923522092327,-0.5008576160031253,4.928358759433811,3.860547694889819,sensitivity_not_identified_set
23,CES_grid,reprocessed,flat_below,120.0,40,industry,1.6,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,0.8324723346991636,0.7634862092985362,-0.8849980211286246,0.39440126551481547,2.6236108388303863,2.055161823750469,sensitivity_not_identified_set
23,CES_grid,reprocessed,flat_below,120.0,40,services,1.6,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,-0.08435950602236897,-0.07948376289126369,0.08723618809884925,-0.03345547367539781,4.36399852232573,3.4184655091551543,sensitivity_not_identified_set
23,CES_grid,reprocessed,flat_below,120.0,40,AGGREGATE,1.6,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,0.04727246546250008,0.06373308837939184,-0.050313633532705904,0.01875361883140192,3.992036152027427,3.127094985754818,sensitivity_not_identified_set
23,CES_grid,reprocessed,flat_below,120.0,36,agriculture,1.6,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,3.608466733439819,3.00779497521777,-4.83012371017052,1.5997870320256347,-1.3364206438698865,-1.046862837698078,sensitivity_not_identified_set
23,CES_grid,reprocessed,flat_below,120.0,36,industry,1.6,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,6.118537565961235,5.610073412071004,-6.190650924403918,2.8757935073452643,-0.25299677389238145,-0.1981808062156988,sensitivity_not_identified_set
23,CES_grid,reprocessed,flat_below,120.0,36,services,1.6,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,4.655507410277715,4.388342670292622,-4.601555431276616,1.8439660757740062,2.2807471787060756,1.7865852899864259,sensitivity_not_identified_set
23,CES_grid,reprocessed,flat_below,120.0,36,AGGREGATE,1.6,0.622,0.5,0.6,40.0,0.0,0.0021098039890823555,4.90710225101143,4.582326750647292,-4.9809844532391345,2.036763260091834,1.4568970515348776,1.141236023702321,sensitivity_not_identified_set
24,CES_grid,reprocessed,bilateral,120.0,40,agriculture,1.6,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,-1.2461695546633456,-1.0894068055924522,2.1584812243405693,-0.6302779148866677,5.736472798302559,4.493570358670339,sensitivity_not_identified_set
24,CES_grid,reprocessed,bilateral,120.0,40,industry,1.6,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,0.9673746705985975,0.8737968487828374,-1.2229107094854141,0.6122671697006421,2.2013595079587533,1.7243982812343566,sensitivity_not_identified_set
24,CES_grid,reprocessed,bilateral,120.0,40,services,1.6,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,-0.10073833533220666,-0.09217996472149492,0.12033617348259362,-0.05658879632021163,4.404978531997955,3.450566516731732,sensitivity_not_identified_set
24,CES_grid,reprocessed,bilateral,120.0,40,AGGREGATE,1.6,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,0.06507112042573038,0.07530474486849847,-0.0807004418278856,0.03691996211667714,3.9535654910383538,3.0969596346467103,sensitivity_not_identified_set
24,CES_grid,reprocessed,bilateral,120.0,36,agriculture,1.6,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,6.057849226795176,5.267406488367632,-9.450116704934086,2.766554658194331,-7.238654835051757,-5.670279620790542,sensitivity_not_identified_set
24,CES_grid,reprocessed,bilateral,120.0,36,industry,1.6,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,9.218664201330263,8.29872259400959,-10.814394894606439,5.699664710427737,-6.228345944373215,-4.878870989759019,sensitivity_not_identified_set
24,CES_grid,reprocessed,bilateral,120.0,36,services,1.6,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,7.48550059545694,6.83156737056585,-8.369931050229262,4.193732293519043,-2.546998425975383,-1.99514876701405,sensitivity_not_identified_set
24,CES_grid,reprocessed,bilateral,120.0,36,AGGREGATE,1.6,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,7.7858341329435365,7.0816485967845955,-8.994608656686598,4.394002505129125,-3.694760300370098,-2.8942289019565766,sensitivity_not_identified_set
24,CES_grid,reprocessed,flat_below,120.0,40,agriculture,1.6,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,-1.2316595323214163,-1.075689006426428,2.1249127006476964,-0.6216858714632179,5.694243747219799,4.460490935322176,sensitivity_not_identified_set
24,CES_grid,reprocessed,flat_below,120.0,40,industry,1.6,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,0.958973993861334,0.8661626157205893,-1.2106964585834934,0.6057383192207166,2.2166787253147815,1.7363983348299121,sensitivity_not_identified_set
24,CES_grid,reprocessed,flat_below,120.0,40,services,1.6,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,-0.09755352632073722,-0.08927094222257459,0.11617671680717034,-0.054489044383193574,4.3997843466278885,3.446497738191846,sensitivity_not_identified_set
24,CES_grid,reprocessed,flat_below,120.0,40,AGGREGATE,1.6,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,0.06448067044306782,0.07415968470827483,-0.07972648759416723,0.03774457344548621,3.9548794649268046,3.0979889141926638,sensitivity_not_identified_set
24,CES_grid,reprocessed,flat_below,120.0,36,agriculture,1.6,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,4.196007066158258,3.6499002774462497,-6.693750964333034,1.962495121420016,-3.716877536652232,-2.911554070377582,sensitivity_not_identified_set
24,CES_grid,reprocessed,flat_below,120.0,36,industry,1.6,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,7.1004216317546165,6.3969066393795515,-8.476592955697704,4.411445156761312,-3.210720534374926,-2.5150644185936923,sensitivity_not_identified_set
24,CES_grid,reprocessed,flat_below,120.0,36,services,1.6,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,5.419714604621673,4.950046740558722,-6.149004197810271,3.023666037889633,0.2967568435395692,0.2324595274393292,sensitivity_not_identified_set
24,CES_grid,reprocessed,flat_below,120.0,36,AGGREGATE,1.6,0.7,0.3,0.6,40.0,0.0,0.0021098039890823555,5.719780840089017,5.206714785056188,-6.711122347667664,3.227466354360431,-0.7663368892686835,-0.6002972299271353,sensitivity_not_identified_set
25,CES_grid,reprocessed,bilateral,120.0,40,agriculture,1.6,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,-1.2182280470386053,-1.055204913281138,2.0331873310368342,-0.605447570969242,5.578327560426988,4.369689922334475,sensitivity_not_identified_set
25,CES_grid,reprocessed,bilateral,120.0,40,industry,1.6,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,0.9481042083719471,0.8555809977198292,-1.1524067010267758,0.5661096196423021,2.28943135441209,1.7933878942894703,sensitivity_not_identified_set
25,CES_grid,reprocessed,bilateral,120.0,40,services,1.6,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,-0.09867321444335664,-0.09042525318595507,0.11382317323476165,-0.05176705726206987,4.396929883674164,3.444261742211429,sensitivity_not_identified_set
25,CES_grid,reprocessed,bilateral,120.0,40,AGGREGATE,1.6,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,0.06178570586858889,0.07342849452336431,-0.07394159738636219,0.03281800758541675,3.9621092471461923,3.1036522435978506,sensitivity_not_identified_set
25,CES_grid,reprocessed,bilateral,120.0,36,agriculture,1.6,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,5.912349392509508,5.09399718850454,-8.925723122288886,2.665779534667956,-6.568837079213596,-5.145589045383984,sensitivity_not_identified_set
25,CES_grid,reprocessed,bilateral,120.0,36,industry,1.6,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,9.020931626306549,8.116005928290203,-10.192037058732007,5.277408544488854,-5.422953269654455,-4.247980061229323,sensitivity_not_identified_set
25,CES_grid,reprocessed,bilateral,120.0,36,services,1.6,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,7.321649511612294,6.694625595751402,-7.909170691183853,3.833070597127486,-1.9561475598864866,-1.532315588577748,sensitivity_not_identified_set
25,CES_grid,reprocessed,bilateral,120.0,36,AGGREGATE,1.6,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,7.612536097629419,6.930796572974218,-8.49465559825594,4.0404141938462645,-3.052298015658027,-2.390966778932121,sensitivity_not_identified_set
25,CES_grid,reprocessed,flat_below,120.0,40,agriculture,1.6,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,-1.203739988300223,-1.041653629992989,2.0008731006521785,-0.5971007346834534,5.537681881877882,4.337850807471008,sensitivity_not_identified_set
25,CES_grid,reprocessed,flat_below,120.0,40,industry,1.6,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,0.9397649015013609,0.8480529068365161,-1.1408270925194697,0.560003600491904,2.303958079325158,1.8047671621380408,sensitivity_not_identified_set
25,CES_grid,reprocessed,flat_below,120.0,40,services,1.6,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,-0.09552645745446453,-0.08755896115151263,0.10987984741608336,-0.049829936001899444,4.392002642663266,3.440402070086226,sensitivity_not_identified_set
25,CES_grid,reprocessed,flat_below,120.0,40,AGGREGATE,1.6,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,0.06121218817671803,0.07228903105933604,-0.0730453063433445,0.0335936217957189,3.9633200578051877,3.1046007119473975,sensitivity_not_identified_set
25,CES_grid,reprocessed,flat_below,120.0,36,agriculture,1.6,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,4.095851856930155,3.530232775922726,-6.315891541584295,1.8892823833141947,-3.2342290981828357,-2.533479460243221,sensitivity_not_identified_set
25,CES_grid,reprocessed,flat_below,120.0,36,industry,1.6,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,6.95006931540727,6.257549719410238,-7.987501203340209,4.082056316603761,-2.5778655340689722,-2.0193280016873616,sensitivity_not_identified_set
25,CES_grid,reprocessed,flat_below,120.0,36,services,1.6,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,5.301551356248302,4.851443300280223,-5.81125982056715,2.7628873927477873,0.7298157173777932,0.5716889786126046,sensitivity_not_identified_set
25,CES_grid,reprocessed,flat_below,120.0,36,AGGREGATE,1.6,0.7,0.4,0.6,40.0,0.0,0.0021098039890823555,5.592808079736011,5.096598945075725,-6.337604624215176,2.9668461314571237,-0.2863359367746338,-0.22429648380679648,sensitivity_not_identified_set
26,CES_grid,reprocessed,bilateral,120.0,40,agriculture,1.6,0.7,0.5,0.6,40.0,0.0,0.0021098039890823555,-1.1949224334412034,-1.027669105961837,1.9364704238460595,-0.5862485181932664,5.456254287404422,4.274065858466797,sensitivity_not_identified_set
26,CES_grid,reprocessed,bilateral,120.0,40,industry,1.6,0.7,0.5,0.6,40.0,0.0,0.0021098039890823555,0.9311958114039953,0.8406246523779082,-1.0992463779214812,0.5314222616518871,2.3558426497311697,1.8454100756227498,sensitivity_not_identified_set
26,CES_grid,reprocessed,bilateral,120.0,40,services,1.6,0.7,0.5,0.6,40.0,0.0,0.0021098039890823555,-0.09686508050025244,-0.08897966607287477,0.10894922733308832,-0.04818436992284347,4.390905334478753,3.439542512008356,sensitivity_not_identified_set
26,CES_grid,reprocessed,bilateral,120.0,40,AGGREGATE,1.6,0.7,0.5,0.6,40.0,0.0,0.0021098039890823555,0.059151561272630104,0.07189759439130139,-0.0689620114149525,0.029746840071365188,3.9684037908921437,3.1085829695321796,sensitivity_not_identified_set
